0.017168	0.017044	0.014855	0.011678	0.008519	0.004373	0.004143	0.004150	0.004372	0.004531	0.005021	0.005476	0.005990	0.006852	0.007407	0.008220	0.008566	0.008756	0.008668	0.008417	0.008980	0.009239	0.010724	0.012766	0.014983	0.019233	0.023773	0.029598	0.043517	0.053877	0.064118	0.071959	0.076351	0.074041	0.065852	0.068504	0.082532	0.093142	0.114611	0.130123	0.137234	0.132558	0.119720	0.103381	0.079764	0.059448	0.049828	0.038702	0.029202	0.019574	0.014157	0.011776	0.009780	0.009626	0.009746	0.009575	0.009168	0.008486	0.007907	0.007507	0.007129	0.007189	0.006851	0.006769	0.006282	0.005482	0.004887	0.005272	0.006058	0.007196	0.008293	0.008919	0.008948	0.008532	0.008214	0.008169	0.008308	0.008906	0.009514	0.009318	0.008817	0.007836	0.006804	0.006782	0.009012	0.011015	0.013799	0.015772	0.018342	0.019162	0.019259	0.020444	0.020686	0.020204	0.020259	0.019008	0.017049	0.013797	0.012084	0.011768	0.013624	0.017382	0.023550	0.036545	0.052008	0.071817	0.091642	0.112635	0.127170	0.132636	0.132797	0.127314	0.116207	0.104956	0.095208	0.099095	0.103807	0.112151	0.123966	0.128595	0.125303	0.115819	0.101433	0.083903	0.061022	0.046473	0.035843	0.024036	
0.016343	0.016279	0.014256	0.011301	0.008322	0.004332	0.004205	0.004191	0.004542	0.004827	0.005442	0.005973	0.006450	0.007120	0.007518	0.007881	0.008045	0.007985	0.007825	0.007874	0.009541	0.010822	0.013086	0.015462	0.017601	0.020603	0.023168	0.027084	0.035614	0.041619	0.048390	0.053044	0.055471	0.053563	0.047836	0.056135	0.077849	0.099315	0.128208	0.149008	0.156957	0.148536	0.128205	0.103522	0.072368	0.047938	0.038320	0.030255	0.025313	0.022044	0.021338	0.022588	0.023052	0.023416	0.022302	0.019397	0.015701	0.011865	0.008482	0.007131	0.006429	0.006317	0.005957	0.005851	0.005386	0.004717	0.004246	0.004494	0.005077	0.005983	0.006913	0.007424	0.007417	0.007086	0.006755	0.006640	0.006743	0.007206	0.007727	0.007602	0.007226	0.006548	0.005735	0.005954	0.007942	0.009775	0.012150	0.013744	0.015392	0.015543	0.015018	0.015350	0.015393	0.015250	0.015712	0.015214	0.014027	0.011846	0.010401	0.010128	0.013278	0.017685	0.025291	0.038354	0.052921	0.069440	0.084843	0.100877	0.111374	0.113786	0.113164	0.108018	0.098799	0.088862	0.079841	0.081920	0.085631	0.092349	0.102281	0.106921	0.104523	0.096885	0.085446	0.071741	0.052999	0.040710	0.032401	0.022715	
0.014737	0.014874	0.013264	0.011052	0.008672	0.005349	0.005410	0.005531	0.005882	0.006620	0.007510	0.008335	0.008819	0.009311	0.009239	0.008888	0.008463	0.007984	0.007654	0.008461	0.011414	0.013783	0.016653	0.018912	0.020272	0.021554	0.021704	0.023210	0.027225	0.030041	0.034624	0.037435	0.038979	0.037813	0.034234	0.046288	0.072938	0.101941	0.136472	0.164692	0.177144	0.170085	0.147656	0.118306	0.083203	0.055694	0.045155	0.038671	0.036022	0.039546	0.043235	0.050760	0.055153	0.056443	0.054802	0.048585	0.038893	0.027659	0.016858	0.011746	0.007085	0.006600	0.006060	0.005593	0.004926	0.004237	0.003708	0.003684	0.004049	0.004701	0.005436	0.005771	0.005664	0.005347	0.004906	0.004663	0.004653	0.004950	0.005411	0.005430	0.005213	0.004894	0.004310	0.004788	0.006960	0.008961	0.011462	0.013154	0.014172	0.013725	0.012320	0.011362	0.010718	0.010246	0.011069	0.011288	0.011046	0.010150	0.009205	0.009057	0.013293	0.017927	0.026400	0.038492	0.051382	0.063970	0.074260	0.084519	0.090326	0.089640	0.088538	0.084208	0.077635	0.069830	0.061898	0.062821	0.065488	0.070998	0.078953	0.083653	0.082528	0.076894	0.068244	0.058391	0.043600	0.034005	0.027963	0.020891	
0.013313	0.014045	0.013130	0.011922	0.010592	0.008260	0.008925	0.010039	0.011491	0.013614	0.015447	0.018390	0.019746	0.020461	0.019927	0.018319	0.015928	0.013536	0.011690	0.011908	0.014356	0.017403	0.020547	0.022805	0.023380	0.023299	0.021887	0.021546	0.023530	0.024917	0.028759	0.030692	0.031009	0.029453	0.025948	0.037781	0.065939	0.099943	0.139870	0.175649	0.194092	0.193173	0.173569	0.144557	0.111573	0.084396	0.073521	0.068108	0.065686	0.072126	0.075316	0.092221	0.104715	0.111803	0.115579	0.108842	0.092065	0.068781	0.043828	0.028153	0.011439	0.008217	0.006812	0.005382	0.004581	0.003851	0.003232	0.002855	0.002874	0.003154	0.003539	0.003677	0.003657	0.003523	0.003290	0.003133	0.003194	0.003347	0.003637	0.003661	0.003627	0.003620	0.003426	0.004196	0.006828	0.009102	0.011918	0.013959	0.014635	0.013709	0.011545	0.009238	0.008565	0.007982	0.009588	0.010732	0.011440	0.011496	0.010460	0.009810	0.014343	0.018097	0.026677	0.037154	0.047586	0.056090	0.061840	0.067075	0.069267	0.066394	0.065072	0.061611	0.057686	0.052336	0.047218	0.047689	0.050902	0.055904	0.062868	0.067930	0.067971	0.063907	0.057626	0.050325	0.039170	0.030734	0.025782	0.020034	
0.010757	0.012068	0.012037	0.012062	0.013867	0.014488	0.017604	0.021181	0.024226	0.028024	0.030356	0.034614	0.036969	0.037072	0.036522	0.033744	0.028816	0.023505	0.018543	0.017096	0.018102	0.020724	0.023895	0.025988	0.025799	0.025271	0.023381	0.022206	0.022950	0.023294	0.026150	0.027447	0.027693	0.026900	0.024496	0.035409	0.062925	0.098285	0.139731	0.180489	0.204608	0.211408	0.198162	0.175917	0.149845	0.126800	0.117645	0.113373	0.109636	0.116314	0.116558	0.139202	0.158635	0.172795	0.183597	0.178422	0.156083	0.120718	0.080108	0.051606	0.021181	0.011703	0.009189	0.006370	0.005290	0.004408	0.003565	0.003088	0.003092	0.003410	0.003734	0.003747	0.003614	0.003372	0.002953	0.002691	0.002524	0.002525	0.002737	0.002783	0.002888	0.003095	0.003107	0.004009	0.007313	0.009985	0.013357	0.015921	0.017038	0.016271	0.013862	0.011050	0.010584	0.009651	0.011879	0.013473	0.014573	0.014765	0.013465	0.012264	0.016241	0.018744	0.026681	0.034748	0.042977	0.047589	0.049294	0.050044	0.049063	0.044584	0.043160	0.041068	0.040136	0.037326	0.035580	0.037523	0.041585	0.046774	0.052914	0.057868	0.057902	0.054110	0.048749	0.042934	0.033930	0.027365	0.023463	0.019173	
0.011117	0.013025	0.013612	0.016060	0.021706	0.026010	0.032990	0.040652	0.046430	0.052707	0.055774	0.061906	0.064130	0.063227	0.061586	0.055811	0.046302	0.036488	0.027243	0.023257	0.021402	0.023159	0.025802	0.027183	0.026176	0.025249	0.023109	0.021128	0.020754	0.020150	0.021768	0.022391	0.022620	0.022648	0.021673	0.030857	0.056017	0.089878	0.129774	0.172551	0.201106	0.216517	0.212284	0.199725	0.184091	0.167436	0.160720	0.156933	0.150988	0.155845	0.151697	0.179294	0.206411	0.228312	0.247505	0.246045	0.220422	0.174647	0.119772	0.078618	0.034130	0.017547	0.013533	0.008926	0.006921	0.005390	0.004185	0.003441	0.003260	0.003569	0.003845	0.003765	0.003565	0.003267	0.002716	0.002394	0.002215	0.002243	0.002539	0.002712	0.002984	0.003271	0.003301	0.004196	0.007989	0.010992	0.015050	0.018385	0.020095	0.019600	0.017234	0.014094	0.013893	0.012710	0.015845	0.018489	0.020414	0.021181	0.020106	0.018285	0.020894	0.021182	0.027114	0.032166	0.037646	0.039848	0.039544	0.038095	0.036177	0.031830	0.031569	0.031779	0.034257	0.034589	0.035732	0.038388	0.041443	0.044316	0.046998	0.049170	0.047749	0.043866	0.039981	0.036422	0.030240	0.025990	0.023141	0.019947	
0.013229	0.016644	0.018447	0.023271	0.036698	0.047367	0.061334	0.075184	0.084317	0.090999	0.091082	0.094860	0.093522	0.087106	0.084423	0.076091	0.062755	0.049073	0.035846	0.029019	0.023793	0.024089	0.025700	0.025970	0.024150	0.023035	0.020996	0.019261	0.019001	0.018635	0.019858	0.020297	0.020456	0.020640	0.020171	0.026701	0.048260	0.078424	0.115188	0.157371	0.188105	0.210184	0.214310	0.212299	0.207812	0.198902	0.196419	0.193284	0.185136	0.186083	0.175972	0.204581	0.236478	0.265087	0.292426	0.296322	0.271026	0.219262	0.154860	0.103614	0.047658	0.024075	0.018348	0.011839	0.008685	0.006280	0.004693	0.003550	0.003271	0.003579	0.003802	0.003636	0.003371	0.003026	0.002415	0.002140	0.002066	0.002190	0.002611	0.002907	0.003278	0.003550	0.003516	0.004207	0.007999	0.011093	0.015465	0.019362	0.021776	0.021997	0.020501	0.017969	0.021111	0.022062	0.027877	0.032751	0.035509	0.035614	0.033036	0.028881	0.028774	0.025448	0.029615	0.032200	0.035285	0.035820	0.034502	0.032915	0.031686	0.028785	0.029934	0.032598	0.037187	0.039314	0.042078	0.044471	0.045117	0.045127	0.044104	0.042912	0.039442	0.035873	0.033511	0.031937	0.028355	0.026002	0.023618	0.020737	
0.025068	0.029680	0.031685	0.041704	0.063305	0.080435	0.102894	0.122370	0.132155	0.134889	0.128501	0.126251	0.117198	0.106179	0.102614	0.092519	0.076993	0.060948	0.045061	0.035881	0.027506	0.025618	0.025439	0.023969	0.020973	0.019437	0.017794	0.016573	0.016492	0.016365	0.017117	0.017298	0.017330	0.017514	0.017475	0.021775	0.039324	0.064265	0.095765	0.133384	0.162776	0.187704	0.197717	0.205042	0.210739	0.210127	0.213076	0.211459	0.202340	0.198377	0.182566	0.207214	0.240650	0.273162	0.306865	0.317397	0.296780	0.245807	0.179293	0.122877	0.061101	0.030982	0.023733	0.015611	0.011025	0.007645	0.005545	0.004008	0.003751	0.004124	0.004370	0.004282	0.004041	0.003752	0.003133	0.002829	0.002771	0.002837	0.003260	0.003571	0.003946	0.004153	0.004133	0.004655	0.008114	0.011016	0.015244	0.019287	0.022833	0.025068	0.026068	0.025963	0.034275	0.038521	0.047117	0.054912	0.059064	0.059415	0.056815	0.052256	0.050075	0.042635	0.044308	0.043358	0.042079	0.039870	0.036306	0.033905	0.032364	0.030212	0.032293	0.037449	0.044803	0.049794	0.054743	0.058269	0.057951	0.056181	0.052603	0.048550	0.042445	0.037972	0.035262	0.036393	0.034845	0.034939	0.034560	0.032217	
0.036000	0.042449	0.045517	0.061009	0.090369	0.113451	0.142903	0.166008	0.174802	0.171965	0.157677	0.148640	0.134802	0.122403	0.121689	0.113677	0.098918	0.081591	0.062433	0.049022	0.035229	0.028001	0.025292	0.021621	0.017208	0.014975	0.013670	0.013301	0.014004	0.014775	0.015675	0.016113	0.016310	0.016405	0.016472	0.018371	0.031437	0.049811	0.074716	0.105581	0.131290	0.155662	0.168661	0.182252	0.194586	0.199766	0.206612	0.205852	0.196659	0.188603	0.169850	0.187806	0.219027	0.251749	0.287329	0.303219	0.289752	0.245667	0.185503	0.130972	0.071229	0.037739	0.029184	0.019777	0.013328	0.008860	0.006248	0.004264	0.004012	0.004426	0.004650	0.004625	0.004408	0.004168	0.003577	0.003277	0.003275	0.003352	0.003796	0.004163	0.004540	0.004662	0.004594	0.004939	0.007700	0.010167	0.013839	0.017833	0.022198	0.026229	0.029660	0.032548	0.046078	0.054319	0.065830	0.076594	0.081795	0.082004	0.079387	0.074638	0.070822	0.060686	0.060758	0.057118	0.052127	0.047196	0.041247	0.037768	0.035750	0.034218	0.037038	0.044324	0.054323	0.061776	0.069082	0.074031	0.073345	0.070416	0.064773	0.057815	0.048726	0.042445	0.038506	0.040536	0.039683	0.040930	0.041937	0.039916	
0.057313	0.065172	0.067969	0.094447	0.135437	0.168763	0.210801	0.238845	0.243381	0.227324	0.196108	0.171452	0.144851	0.131405	0.136119	0.133749	0.124675	0.109263	0.088843	0.071639	0.052399	0.038076	0.032404	0.025535	0.019422	0.015151	0.013344	0.012543	0.012922	0.013753	0.014560	0.015178	0.015582	0.015719	0.016047	0.017567	0.030867	0.046490	0.068213	0.093785	0.114476	0.133499	0.143287	0.155181	0.167130	0.172308	0.181403	0.181837	0.174590	0.166058	0.148878	0.161564	0.189289	0.218676	0.251280	0.268260	0.259967	0.224507	0.174859	0.129033	0.078443	0.047276	0.039322	0.029774	0.021201	0.014584	0.010015	0.006551	0.004973	0.005350	0.005549	0.005575	0.005292	0.004966	0.004348	0.003918	0.003857	0.003942	0.004387	0.004839	0.005257	0.005412	0.005511	0.005748	0.007777	0.009799	0.012635	0.016731	0.022723	0.030914	0.039918	0.048447	0.068875	0.081877	0.095690	0.108261	0.115554	0.118566	0.118521	0.121910	0.122333	0.113596	0.112709	0.105654	0.093243	0.080091	0.066715	0.059224	0.052101	0.050803	0.053158	0.062596	0.073321	0.082380	0.090043	0.095844	0.095176	0.091576	0.086991	0.083212	0.075094	0.070621	0.066625	0.069864	0.066575	0.065088	0.064130	0.058409	
0.078577	0.089162	0.094128	0.130122	0.179631	0.220597	0.272301	0.303151	0.302669	0.275033	0.228522	0.187984	0.150750	0.136113	0.144758	0.148286	0.147155	0.136959	0.119551	0.102179	0.080636	0.060190	0.051312	0.039602	0.028516	0.019404	0.014360	0.011508	0.011714	0.012979	0.014002	0.014986	0.015546	0.015473	0.015583	0.016692	0.028828	0.041239	0.059273	0.079136	0.094633	0.108194	0.114548	0.123282	0.133219	0.137331	0.146725	0.147600	0.142360	0.134226	0.120646	0.128788	0.151929	0.176075	0.203359	0.219277	0.215167	0.189119	0.151902	0.118282	0.082829	0.059492	0.055429	0.048598	0.039116	0.029861	0.021632	0.014763	0.009397	0.007932	0.007878	0.007681	0.006913	0.006237	0.005368	0.004561	0.004242	0.004293	0.004645	0.005098	0.005463	0.005701	0.006026	0.006292	0.007834	0.009552	0.013108	0.018439	0.029714	0.044385	0.060424	0.074991	0.103694	0.125810	0.146076	0.164821	0.181115	0.189564	0.194960	0.207806	0.210678	0.200892	0.195248	0.182260	0.158489	0.132509	0.107773	0.092238	0.076798	0.078017	0.079798	0.093657	0.109090	0.124380	0.137789	0.151966	0.159853	0.161335	0.161512	0.169440	0.165648	0.163073	0.157053	0.154685	0.138880	0.121692	0.107523	0.087419	
